Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,CBSA_NAME
2021-06-01,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-02,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-03,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-04,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-05,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-06,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-07,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-08,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-09,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-10,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-11,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-12,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-13,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-14,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-15,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-16,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-17,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-18,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-19,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-20,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-21,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-22,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-23,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-24,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-25,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-26,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-27,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-28,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-29,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-30,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-01,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-02,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-03,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-04,15,57,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-05,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-06,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-07,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-08,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-09,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-10,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-11,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-12,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-13,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-14,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-15,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-16,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-17,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-18,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-19,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-20,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-21,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-22,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-23,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-24,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-25,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-27,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-28,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-29,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-30,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2021-07-31,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-01,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-02,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-03,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-04,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-05,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-06,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-07,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-08,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-09,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-10,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-11,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-12,22.9,74,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-13,34.5,98,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-14,15,57,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-15,9.9,41,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-16,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-17,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-18,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-19,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-20,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-21,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-22,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-23,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-24,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-25,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-26,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-27,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-28,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-29,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-30,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-08-31,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-01,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-02,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-03,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-04,10.8,45,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-05,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-06,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-07,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-08,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-09,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-10,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-11,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-12,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-13,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-14,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-15,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-16,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-17,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-18,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-19,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-20,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-21,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-22,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-23,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-24,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-25,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-26,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-27,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-09-28,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-01,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-02,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-03,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-04,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-05,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-06,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-07,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-08,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-09,9.6,40,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-10,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-11,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-12,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-13,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-14,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-15,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-16,7.2,30,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-17,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-18,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-19,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-20,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-21,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-22,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-23,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-24,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-25,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-26,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-27,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-28,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-29,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-30,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-10-31,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-01,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-02,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-03,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-04,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-05,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-06,1,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-07,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-08,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-09,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-10,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-11,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-12,0.7,3,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-13,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-14,0.9,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-15,0.9,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-16,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-17,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-18,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-19,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-20,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-21,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-22,9.5,40,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-23,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-24,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-25,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-27,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-28,1.2,5,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-29,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-11-30,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-01,7.2,30,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-02,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-03,11.3,47,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-04,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-05,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-06,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-07,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-08,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-09,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-10,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-11,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-12,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-13,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-14,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-15,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-16,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-17,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-18,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-19,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-20,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-21,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-22,1,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-23,1,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-24,0.8,3,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-25,0.9,4,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-26,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-27,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-28,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-29,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-30,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-12-31,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-01,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-02,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-03,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-04,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-05,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-06,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-07,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-08,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-09,8.6,36,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-10,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-11,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-12,0.3,1,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-13,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-14,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-15,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-16,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-17,14.1,55,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-18,9,38,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-19,17.5,62,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-20,22.1,72,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-21,16,59,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-22,13.7,54,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-23,20.9,70,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-24,11.7,49,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-25,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-26,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-27,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-28,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-29,10,42,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-30,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-01-31,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-01,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-02,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-03,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-04,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-05,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-06,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-07,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-08,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-09,14,55,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-10,16.4,60,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-11,7.9,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-12,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-13,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-14,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-15,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-16,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-17,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-18,10,42,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-19,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-20,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-21,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-22,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-23,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-24,7.8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-25,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-26,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-27,9.1,38,"Portland-Vancouver-Hillsboro, OR-WA"
2021-02-28,11.4,48,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-01,14.8,57,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-02,16.2,60,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-03,17.6,63,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-04,14.2,55,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-05,9.5,40,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-06,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-07,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-08,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-09,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-10,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-11,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-12,15.8,59,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-13,18.9,65,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-14,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-15,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-16,11.6,48,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-17,13.1,53,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-18,12.8,52,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-19,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-20,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-21,7.8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-22,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-23,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-24,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-25,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-26,8.3,35,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-27,13.8,55,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-28,10.4,43,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-29,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-30,10.5,44,"Portland-Vancouver-Hillsboro, OR-WA"
2021-03-31,12.7,52,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-01,11.2,47,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-02,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-03,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-04,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-05,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-06,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-07,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-08,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-09,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-10,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-11,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-12,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-13,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-14,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-15,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-16,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-17,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-18,7.6,32,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-19,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-20,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-21,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-22,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-23,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-24,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-25,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-26,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-27,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-28,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-29,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2021-04-30,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-01,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-02,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-03,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-04,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-05,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-06,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-07,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-08,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-09,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-10,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-11,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-12,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-13,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-14,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-15,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-16,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-17,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-18,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-19,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-20,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-27,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-28,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-29,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-30,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2021-05-31,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-01,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-02,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-03,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-04,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-05,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-06,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-07,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-08,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-09,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-10,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-11,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2021-06-12,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
